Correlation Coefficients,Feature Pairs
0.934982709139277,"['tBodyGyroMag-Energy-1', 'tBodyGyroMag-Mad-1']"
0.9346987744348703,"['tBodyGyroMag-Energy-1', 'tBodyGyroMag-Max-1']"
0.9000306367177446,"['tBodyGyroMag-IQR-1', 'tBodyGyro-STD-1']"
0.9156388776766918,"['tBodyGyroMag-IQR-1', 'tBodyGyro-STD-2']"
0.9162901930433697,"['tBodyGyroMag-IQR-1', 'tBodyGyro-Mad-2']"
0.9499946168934884,"['tBodyGyroMag-IQR-1', 'tBodyGyro-SMA-1']"
0.9528163579387019,"['tBodyGyroMag-IQR-1', 'tBodyGyroMag-SMA-1']"
0.9649533840853273,"['tBodyGyroMag-IQR-1', 'tBodyGyroMag-STD-1']"
0.9813587696175204,"['tBodyGyroMag-IQR-1', 'tBodyGyroMag-Mad-1']"
0.9313910840164157,"['tBodyGyroMag-IQR-1', 'tBodyGyroMag-Max-1']"
0.9167340350471972,"['tBodyGyroMag-IQR-1', 'tBodyGyroMag-Energy-1']"
0.9511687831254381,"['tBodyGyroMag-ARCoeff-2', 'tBodyGyroMag-ARCoeff-1']"
0.9354658024091012,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-STD-1']"
0.9403956327622152,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-STD-2']"
0.9508071356507123,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-STD-3']"
0.9363479767188599,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Mad-1']"
0.9413690539992061,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Mad-2']"
0.9578674318348404,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Mad-3']"
0.9012696833005658,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Max-3']"
0.9051919812280553,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Min-1']"
0.9093908513980609,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Min-3']"
0.9664178624415626,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-SMA-1']"
0.9006789496676855,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-Energy-2']"
0.9255458596117061,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-IQR-1']"
0.9274053680529526,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-IQR-2']"
0.9546228092999743,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerk-IQR-3']"
0.9077400913607327,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyro-Min-2']"
0.9393044545796543,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-STD-1']"
0.9676781473553093,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-STD-2']"
0.9461966065866403,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-STD-3']"
0.9400936111939092,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Mad-1']"
0.974207767479029,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Mad-2']"
0.951508872392256,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Mad-3']"
0.907645663642815,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Max-1']"
0.92012534398935,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Max-2']"
0.9045850467164881,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Max-3']"
0.9012836650034162,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Min-1']"
0.9230828754785595,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-Min-2']"
0.9989283828644281,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-SMA-1']"
0.9281677631439488,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-IQR-1']"
0.9703631743443353,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-IQR-2']"
0.9458915038021899,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerk-IQR-3']"
0.9640233490827776,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerkMag-SMA-1']"
0.9490489987009031,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerkMag-STD-1']"
0.9513171384416578,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerkMag-Mad-1']"
0.9384949023575091,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerkMag-Max-1']"
0.9329970722395046,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerkMag-Energy-1']"
0.9467260875936248,"['tBodyGyroJerkMag-SMA-1', 'tBodyAccJerkMag-IQR-1']"
0.9336444239630305,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerk-STD-3']"
0.9347914368952804,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerk-Mad-3']"
0.9100334175278607,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerk-SMA-1']"
0.9203891358174698,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerk-IQR-3']"
0.9068004061922116,"['tBodyGyroJerkMag-STD-1', 'tBodyGyro-Max-2']"
0.9087998781788857,"['tBodyGyroJerkMag-STD-1', 'tBodyGyro-Min-2']"
0.9838801742353869,"['tBodyGyroJerkMag-STD-1', 'tBodyGyroJerk-STD-2']"
0.9741819446602932,"['tBodyGyroJerkMag-STD-1', 'tBodyGyroJerk-Mad-2']"
0.9650897063734521,"['tBodyGyroJerkMag-STD-1', 'tBodyGyroJerk-Max-2']"
0.962790899837611,"['tBodyGyroJerkMag-STD-1', 'tBodyGyroJerk-Min-2']"
0.9640275276116538,"['tBodyGyroJerkMag-STD-1', 'tBodyGyroJerk-SMA-1']"
0.9459528050920438,"['tBodyGyroJerkMag-STD-1', 'tBodyGyroJerk-IQR-2']"
0.9058508285900632,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerkMag-SMA-1']"
0.9115492822888459,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerkMag-STD-1']"
0.9108301311885728,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerkMag-Mad-1']"
0.9012704612238842,"['tBodyGyroJerkMag-STD-1', 'tBodyAccJerkMag-Max-1']"
0.9710717261445625,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerkMag-STD-1']"
0.9390202214476149,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerk-STD-3']"
0.9420777988180246,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerk-Mad-3']"
0.9004826918964802,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerk-Min-3']"
0.924268555914273,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerk-SMA-1']"
0.9303873470633401,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerk-IQR-3']"
0.903001722579632,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyro-Max-2']"
0.9073187920645106,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyro-Min-2']"
0.9015333572673149,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-STD-1']"
0.9829334446442831,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-STD-2']"
0.9076306304875357,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-STD-3']"
0.9778328405212792,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-Mad-2']"
0.9077755585895738,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-Mad-3']"
0.9532284298999294,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-Max-2']"
0.951955952077679,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-Min-2']"
0.9760086754783348,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-SMA-1']"
0.9543475815649743,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerk-IQR-2']"
0.92042451130911,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerkMag-SMA-1']"
0.9206964993613828,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerkMag-STD-1']"
0.9213323475117545,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerkMag-Mad-1']"
0.9092725780454892,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerkMag-Max-1']"
0.9073970820993199,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerkMag-Energy-1']"
0.9125598400725224,"['tBodyGyroJerkMag-Mad-1', 'tBodyAccJerkMag-IQR-1']"
0.9815818386813673,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerkMag-Mean-1']"
0.9965198827603532,"['tBodyGyroJerkMag-Mad-1', 'tBodyGyroJerkMag-STD-1']"
0.9183071992327526,"['tBodyGyroJerkMag-Max-1', 'tBodyAccJerk-STD-3']"
0.91824983256662,"['tBodyGyroJerkMag-Max-1', 'tBodyAccJerk-Mad-3']"
0.9036247877667328,"['tBodyGyroJerkMag-Max-1', 'tBodyAccJerk-IQR-3']"
0.9042059687181995,"['tBodyGyroJerkMag-Max-1', 'tBodyGyro-Max-2']"
0.9074930614952086,"['tBodyGyroJerkMag-Max-1', 'tBodyGyro-Min-2']"
0.9720779245120846,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerk-STD-2']"
0.9595194916668344,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerk-Mad-2']"
0.9678054559593451,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerk-Max-2']"
0.9660780414231087,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerk-Min-2']"
0.9437432845853998,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerk-SMA-1']"
0.9310197478323841,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerk-IQR-2']"
0.9516006265659965,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerkMag-Mean-1']"
0.9881126343590161,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerkMag-STD-1']"
0.9770333591353346,"['tBodyGyroJerkMag-Max-1', 'tBodyGyroJerkMag-Mad-1']"
0.9815818386813675,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerkMag-Mad-1']"
0.9516006265659963,"['tBodyGyroJerkMag-SMA-1', 'tBodyGyroJerkMag-Max-1']"
0.904840219299891,"['tBodyGyroJerkMag-Energy-1', 'tBodyAccJerk-Energy-3']"
0.9315455041728543,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerk-STD-2']"
0.9252334819361597,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerk-Mad-2']"
0.9076263815894173,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerk-Max-2']"
0.9017079399562832,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerk-Min-2']"
0.9658754598956003,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerk-Energy-2']"
0.9250844460538149,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerkMag-STD-1']"
0.9235545798395329,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerkMag-Mad-1']"
0.9097738219626728,"['tBodyGyroJerkMag-Energy-1', 'tBodyGyroJerkMag-Max-1']"
0.9052519953905966,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-STD-1']"
0.9139330288281244,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-STD-2']"
0.9319048775103852,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-STD-3']"
0.9049386603905604,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Mad-1']"
0.9125972861588181,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Mad-2']"
0.9384318390052836,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Mad-3']"
0.9382585851765571,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-SMA-1']"
0.9329846576698068,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-IQR-3']"
0.9224325550148275,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-STD-1']"
0.9617530199131148,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-STD-2']"
0.9248279291558015,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-STD-3']"
0.9198778433232023,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Mad-1']"
0.9659418912959279,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Mad-2']"
0.9269871524423086,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Mad-3']"
0.9144192363488004,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Max-2']"
0.9176044968054324,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Min-2']"
0.9825988839053187,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-SMA-1']"
0.9547896935881485,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-IQR-2']"
0.9144811998902076,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-IQR-3']"
0.9352827719395902,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-SMA-1']"
0.925170704768452,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-STD-1']"
0.9278981795579149,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Mad-1']"
0.9133303414968472,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Max-1']"
0.9135148098391015,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Energy-1']"
0.9237093979951314,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-IQR-1']"
0.98459723845532,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-SMA-1']"
0.9696546531477335,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-STD-1']"
0.9847977563843804,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-Mad-1']"
0.9435714218259227,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-Max-1']"
0.9696788847663979,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-ropy-1']"
0.9741156415546518,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-ropy-1.1']"
0.9579052516179203,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-ropy-1.2']"
0.9794018834379226,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-ropy-1']"
0.9806137505452747,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-ropy-1.1']"
0.9740337308184208,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-ropy-1.2']"
0.9677171017687194,"['tBodyGyroJerkMag-ropy-1', 'tGravityAccMag-ropy-1']"
0.9780923834284272,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-ropy-1']"
0.9846570575411895,"['fBodyAcc-Mean-1', 'tBodyAcc-STD-1']"
0.9789624989508297,"['fBodyAcc-Mean-1', 'tBodyAcc-Mad-1']"
0.9674900863578692,"['fBodyAcc-Mean-1', 'tBodyAcc-Max-1']"
0.938279793511014,"['fBodyAcc-Mean-1', 'tBodyAcc-Min-1']"
0.9508913165518802,"['fBodyAcc-Mean-1', 'tBodyAcc-IQR-1']"
0.9805993820738153,"['fBodyAcc-Mean-1', 'tBodyAccJerk-STD-1']"
0.9358239857461059,"['fBodyAcc-Mean-1', 'tBodyAccJerk-STD-2']"
0.978776849265466,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Mad-1']"
0.9367739763421525,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Mad-2']"
0.9498634472683041,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Max-1']"
0.9324635035478689,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Min-1']"
0.9654689568461703,"['fBodyAcc-Mean-1', 'tBodyAccJerk-SMA-1']"
0.909149279795478,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Energy-1']"
0.9629404080365794,"['fBodyAcc-Mean-1', 'tBodyAccJerk-IQR-1']"
0.9232485110874509,"['fBodyAcc-Mean-1', 'tBodyAccJerk-IQR-2']"
0.903570371059267,"['fBodyAcc-Mean-1', 'tBodyAccJerk-ropy-1']"
0.9006717129861647,"['fBodyAcc-Mean-1', 'tBodyAccJerk-ropy-1.1']"
0.9040655041341292,"['fBodyAcc-Mean-1', 'tBodyAccJerk-ropy-1.2']"
0.9000089306771828,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-STD-1']"
0.9226457862583343,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-STD-3']"
0.9025262167161886,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Mad-1']"
0.9284209844662704,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Mad-3']"
0.9172971521816721,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-SMA-1']"
0.9258565813249444,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-IQR-3']"
0.9053478929382056,"['fBodyAcc-Mean-1', 'tGravityAccMag-SMA-1']"
0.9413220033459366,"['fBodyAcc-Mean-1', 'tGravityAccMag-Max-1']"
0.9680234000337464,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-SMA-1']"
0.9656659581786677,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-STD-1']"
0.9658940230145027,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Mad-1']"
0.9551834352439217,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Max-1']"
0.903369593154953,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Energy-1']"
0.9567100236211649,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-IQR-1']"
0.926333062981048,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-ropy-1']"
0.9007286496263629,"['fBodyAcc-Mean-1', 'tBodyGyroMag-SMA-1']"
0.9105468109466858,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-SMA-1']"
0.9243219355939526,"['fBodyAcc-Mean-2', 'tBodyAcc-STD-1']"
0.9713530714166311,"['fBodyAcc-Mean-2', 'tBodyAcc-STD-2']"
0.9193630401813473,"['fBodyAcc-Mean-2', 'tBodyAcc-Mad-1']"
0.9543125845412875,"['fBodyAcc-Mean-2', 'tBodyAcc-Mad-2']"
0.9021877416826068,"['fBodyAcc-Mean-2', 'tBodyAcc-Max-1']"
0.9006520396266522,"['fBodyAcc-Mean-2', 'tBodyAcc-Max-2']"
0.9162054510222942,"['fBodyAcc-Mean-2', 'tBodyAcc-Min-1']"
0.94451307324219,"['fBodyAcc-Mean-2', 'tBodyAcc-Min-2']"
0.9312989956293576,"['fBodyAcc-Mean-2', 'tBodyAcc-SMA-1']"
0.900549204173785,"['fBodyAcc-Mean-2', 'tBodyAcc-IQR-1']"
0.9203825362612946,"['fBodyAcc-Mean-2', 'tBodyAccJerk-STD-1']"
0.9617328169079801,"['fBodyAcc-Mean-2', 'tBodyAccJerk-STD-2']"
0.9202022883779688,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Mad-1']"
0.9612142677236107,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Mad-2']"
0.9228995586745442,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Max-2']"
0.9271649791643138,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Min-2']"
0.9435351863904285,"['fBodyAcc-Mean-2', 'tBodyAccJerk-SMA-1']"
0.9089416810532676,"['fBodyAcc-Mean-2', 'tBodyAccJerk-IQR-1']"
0.946483040003815,"['fBodyAcc-Mean-2', 'tBodyAccJerk-IQR-2']"
0.9323670709395867,"['fBodyAcc-Mean-2', 'tBodyAccJerk-ropy-1']"
0.9381480550645761,"['fBodyAcc-Mean-2', 'tBodyAccJerk-ropy-1.1']"
0.9301929783914664,"['fBodyAcc-Mean-2', 'tBodyAccJerk-ropy-1.2']"
0.9044472347608933,"['fBodyAcc-Mean-2', 'tBodyGyro-STD-1']"
0.9013423794984897,"['fBodyAcc-Mean-2', 'tBodyGyro-STD-3']"
0.9033773144929912,"['fBodyAcc-Mean-2', 'tBodyGyro-Mad-1']"
0.9389661633680936,"['fBodyAcc-Mean-2', 'tBodyGyro-SMA-1']"
0.9156688441845707,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-STD-1']"
0.9151245027752786,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-STD-3']"
0.9167059593704179,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Mad-1']"
0.9202729377667425,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Mad-3']"
0.914082896094673,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-SMA-1']"
0.9081224585558352,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-IQR-1']"
0.9156692064486275,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-IQR-3']"
0.9034160047965272,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-ropy-1']"
0.9265641626835494,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-ropy-1.2']"
0.9360068957144707,"['fBodyAcc-Mean-2', 'tGravityAccMag-SMA-1']"
0.9007716085744082,"['fBodyAcc-Mean-2', 'tGravityAccMag-STD-1']"
0.9448474541780053,"['fBodyAcc-Mean-2', 'tGravityAccMag-Max-1']"
0.9020295788728483,"['fBodyAcc-Mean-2', 'tGravityAccMag-ropy-1']"
0.9437649026736646,"['fBodyAcc-Mean-2', 'tBodyAccJerkMag-SMA-1']"
0.9315777002341743,"['fBodyAcc-Mean-2', 'tBodyAccJerkMag-STD-1']"
0.9310243659347116,"['fBodyAcc-Mean-2', 'tBodyAccJerkMag-Mad-1']"
0.925347888076609,"['fBodyAcc-Mean-2', 'tBodyAccJerkMag-Max-1']"
0.9229847112169526,"['fBodyAcc-Mean-2', 'tBodyAccJerkMag-IQR-1']"
0.9493613309773449,"['fBodyAcc-Mean-2', 'tBodyAccJerkMag-ropy-1']"
0.9390742585399661,"['fBodyAcc-Mean-2', 'tBodyGyroMag-SMA-1']"
0.906185079685509,"['fBodyAcc-Mean-2', 'tBodyGyroJerkMag-SMA-1']"
0.9083700601249652,"['fBodyAcc-Mean-2', 'tBodyGyroJerkMag-ropy-1']"
0.9329240262148416,"['fBodyAcc-Mean-2', 'fBodyAcc-Mean-1']"
0.9536356118330122,"['fBodyAcc-Mean-3', 'tBodyAcc-STD-3']"
0.9321134467533417,"['fBodyAcc-Mean-3', 'tBodyAcc-Mad-3']"
0.9380168721039005,"['fBodyAcc-Mean-3', 'tBodyAcc-Min-3']"
0.9043044601154042,"['fBodyAcc-Mean-3', 'tBodyAcc-SMA-1']"
0.944118129748098,"['fBodyAcc-Mean-3', 'tBodyAccJerk-STD-3']"
0.943896932019451,"['fBodyAcc-Mean-3', 'tBodyAccJerk-Mad-3']"
0.9176866955322692,"['fBodyAcc-Mean-3', 'tBodyAccJerk-Min-3']"
0.9137746487325796,"['fBodyAcc-Mean-3', 'tBodyAccJerk-SMA-1']"
0.9290896784858806,"['fBodyAcc-Mean-3', 'tBodyAccJerk-IQR-3']"
0.9178944043067225,"['fBodyAcc-Mean-3', 'tBodyAccJerk-ropy-1.2']"
0.9121607059579788,"['fBodyAcc-Mean-3', 'tBodyGyro-STD-2']"
0.9054006762004612,"['fBodyAcc-Mean-3', 'tBodyGyro-Mad-2']"
0.9273148116176959,"['fBodyAcc-Mean-3', 'tBodyGyro-SMA-1']"
0.9029501703486806,"['fBodyAcc-Mean-3', 'tGravityAccMag-SMA-1']"
0.9195014520948284,"['fBodyAcc-Mean-3', 'tGravityAccMag-Max-1']"
0.9096673933070655,"['fBodyAcc-Mean-3', 'tBodyAccJerkMag-SMA-1']"
0.9015582572011754,"['fBodyAcc-Mean-3', 'tBodyAccJerkMag-STD-1']"
0.9011456300672568,"['fBodyAcc-Mean-3', 'tBodyAccJerkMag-Mad-1']"
0.9048416321229605,"['fBodyAcc-Mean-3', 'tBodyAccJerkMag-ropy-1']"
0.9265037121919562,"['fBodyAcc-Mean-3', 'tBodyGyroMag-SMA-1']"
0.9157023241627195,"['fBodyAcc-Mean-3', 'tBodyGyroMag-Max-1']"
0.9015986213536352,"['fBodyAcc-Mean-3', 'tBodyGyroJerkMag-SMA-1']"
0.9012248805532701,"['fBodyAcc-Mean-3', 'fBodyAcc-Mean-2']"
0.9983235948245156,"['fBodyAcc-STD-1', 'tBodyAcc-STD-1']"
0.9979698354006517,"['fBodyAcc-STD-1', 'tBodyAcc-Mad-1']"
0.9628724582666213,"['fBodyAcc-STD-1', 'tBodyAcc-Max-1']"
0.9318690405705561,"['fBodyAcc-STD-1', 'tBodyAcc-Min-1']"
0.918215220705746,"['fBodyAcc-STD-1', 'tBodyAcc-SMA-1']"
0.9263297453338231,"['fBodyAcc-STD-1', 'tBodyAcc-Energy-1']"
0.9807458930812449,"['fBodyAcc-STD-1', 'tBodyAcc-IQR-1']"
0.944777603097609,"['fBodyAcc-STD-1', 'tBodyAccJerk-STD-1']"
0.9009487168183702,"['fBodyAcc-STD-1', 'tBodyAccJerk-STD-2']"
0.9467303684774272,"['fBodyAcc-STD-1', 'tBodyAccJerk-Mad-1']"
0.9024640316014938,"['fBodyAcc-STD-1', 'tBodyAccJerk-Mad-2']"
0.9106631159512458,"['fBodyAcc-STD-1', 'tBodyAccJerk-Max-1']"
0.9288900649502145,"['fBodyAcc-STD-1', 'tBodyAccJerk-SMA-1']"
0.9375283324359087,"['fBodyAcc-STD-1', 'tBodyAccJerk-IQR-1']"
0.9298389946389108,"['fBodyAcc-STD-1', 'tGravityAccMag-SMA-1']"
0.9114007530923515,"['fBodyAcc-STD-1', 'tGravityAccMag-STD-1']"
0.9456982821377081,"['fBodyAcc-STD-1', 'tGravityAccMag-Max-1']"
0.9320793964873519,"['fBodyAcc-STD-1', 'tBodyAccJerkMag-SMA-1']"
0.9234795347080902,"['fBodyAcc-STD-1', 'tBodyAccJerkMag-STD-1']"
0.9255850839385344,"['fBodyAcc-STD-1', 'tBodyAccJerkMag-Mad-1']"
0.9104781661864512,"['fBodyAcc-STD-1', 'tBodyAccJerkMag-Max-1']"
0.9201573559268058,"['fBodyAcc-STD-1', 'tBodyAccJerkMag-IQR-1']"
0.9113316860246367,"['fBodyAcc-STD-1', 'tBodyAccJerkMag-ropy-1']"
0.9730127748377426,"['fBodyAcc-STD-1', 'fBodyAcc-Mean-1']"
0.9148768795275313,"['fBodyAcc-STD-1', 'fBodyAcc-Mean-2']"
0.995854128049475,"['fBodyAcc-STD-2', 'tBodyAcc-STD-2']"
0.9968797704769855,"['fBodyAcc-STD-2', 'tBodyAcc-Mad-2']"
0.9109807125923386,"['fBodyAcc-STD-2', 'tBodyAcc-Max-2']"
0.9478732884013045,"['fBodyAcc-STD-2', 'tBodyAcc-SMA-1']"
0.9716295047703764,"['fBodyAcc-STD-2', 'tBodyAcc-IQR-2']"
0.910179891759118,"['fBodyAcc-STD-2', 'tBodyGyro-STD-3']"
0.9057079850303351,"['fBodyAcc-STD-2', 'tBodyGyro-Mad-3']"
0.922911394961443,"['fBodyAcc-STD-2', 'tBodyGyro-SMA-1']"
0.9461732189342906,"['fBodyAcc-STD-2', 'tGravityAccMag-SMA-1']"
0.9156496917118316,"['fBodyAcc-STD-2', 'tGravityAccMag-STD-1']"
0.9129763948654387,"['fBodyAcc-STD-2', 'tGravityAccMag-Mad-1']"
0.9155267015995217,"['fBodyAcc-STD-2', 'tGravityAccMag-Max-1']"
0.9210411218845365,"['fBodyAcc-STD-2', 'tBodyGyroMag-SMA-1']"
0.9459698365493947,"['fBodyAcc-STD-2', 'fBodyAcc-Mean-2']"
