Correlation Coefficients,Feature Pairs
0.9384318390052836,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Mad-3']"
0.8643555225986037,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Max-1']"
0.8735440284810886,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Max-2']"
0.8821838436400565,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Max-3']"
0.8784934614594264,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Min-1']"
0.8781425912367897,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Min-2']"
0.8901581463626389,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Min-3']"
0.9382585851765571,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-SMA-1']"
0.8534138075106826,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Energy-1']"
0.8798217644936106,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Energy-2']"
0.8471231053722027,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-Energy-3']"
0.8917962161512133,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-IQR-1']"
0.8942978883078017,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-IQR-2']"
0.9329846576698068,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-IQR-3']"
0.830736728044213,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-ropy-1']"
0.8294414816622313,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-ropy-1.1']"
0.8541517609618267,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerk-ropy-1.2']"
0.8053904642883828,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-STD-1']"
0.8755322807012612,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-STD-2']"
0.805290369950037,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-Mad-1']"
0.8616207918873163,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-Mad-2']"
0.8820269926072141,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-Max-2']"
0.823576456515711,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-Max-3']"
0.8914169625889247,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-Min-2']"
0.8003795227494421,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-Min-3']"
0.8503764226071144,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-SMA-1']"
0.8236565080443393,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyro-IQR-2']"
0.9224325550148275,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-STD-1']"
0.9617530199131148,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-STD-2']"
0.9248279291558015,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-STD-3']"
0.9198778433232023,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Mad-1']"
0.9659418912959279,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Mad-2']"
0.9269871524423086,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Mad-3']"
0.8918765982126852,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Max-1']"
0.9144192363488004,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Max-2']"
0.8866630338399465,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Max-3']"
0.8876743063159555,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Min-1']"
0.9176044968054324,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Min-2']"
0.8788941163424464,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Min-3']"
0.9825988839053187,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-SMA-1']"
0.8424047855505488,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Energy-1']"
0.8086677203512925,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Energy-2']"
0.8245492500629285,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-Energy-3']"
0.8992475725706739,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-IQR-1']"
0.9547896935881485,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-IQR-2']"
0.9144811998902076,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-IQR-3']"
0.8044556029121961,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-ropy-1']"
0.8223508620215394,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerk-ropy-1.2']"
0.8397263324980823,"['tBodyGyroJerkMag-IQR-1', 'tGravityAccMag-Max-1']"
0.9352827719395902,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-SMA-1']"
0.925170704768452,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-STD-1']"
0.9278981795579149,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Mad-1']"
0.9133303414968472,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Max-1']"
0.8089775141626614,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Min-1']"
0.9135148098391015,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-Energy-1']"
0.9237093979951314,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-IQR-1']"
0.8548673990976651,"['tBodyGyroJerkMag-IQR-1', 'tBodyAccJerkMag-ropy-1']"
0.8527006950584655,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroMag-SMA-1']"
0.8468772240409467,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroMag-STD-1']"
0.8452945771411028,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroMag-Mad-1']"
0.8729639181416075,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroMag-Max-1']"
0.8195426641701132,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroMag-Energy-1']"
0.8308031354697399,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroMag-IQR-1']"
0.98459723845532,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-SMA-1']"
0.9696546531477335,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-STD-1']"
0.9847977563843804,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-Mad-1']"
0.9435714218259227,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-Max-1']"
0.8396005235024439,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-Min-1']"
0.897713652192828,"['tBodyGyroJerkMag-IQR-1', 'tBodyGyroJerkMag-Energy-1']"
0.8657908026414557,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-STD-1']"
0.8905840690849101,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-STD-2']"
0.8408476471975572,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-STD-3']"
0.8581102081410132,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Mad-1']"
0.87585249456295,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Mad-2']"
0.8290062378393384,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Mad-3']"
0.8543006981701247,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Max-1']"
0.8339581180995713,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Max-2']"
0.8081251949386344,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Max-3']"
0.8615095667975053,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Min-1']"
0.8555338883039819,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-Min-2']"
0.8792269052575088,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-SMA-1']"
0.8328862351739507,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-IQR-1']"
0.8226049923842309,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-IQR-2']"
0.8287398799862962,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-ropy-1']"
0.8615385960437068,"['tBodyGyroJerkMag-ropy-1', 'tBodyAcc-ropy-1.1']"
0.8480655235445957,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-STD-1']"
0.873689410279525,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-STD-2']"
0.8458901271326417,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-Mad-1']"
0.8750674913220344,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-Mad-2']"
0.8021170704697117,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-Mad-3']"
0.8262221738818673,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-Max-2']"
0.8445424019693982,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-Min-1']"
0.8439579409909211,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-Min-2']"
0.8642720350271624,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-SMA-1']"
0.833438584086988,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-IQR-1']"
0.863858862966736,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-IQR-2']"
0.9696788847663979,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-ropy-1']"
0.9741156415546518,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-ropy-1.1']"
0.9579052516179203,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerk-ropy-1.2']"
0.8526951211862777,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-STD-1']"
0.8274124522064589,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-STD-2']"
0.8581275180271597,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-STD-3']"
0.8503512505240572,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-Mad-1']"
0.8289116740937825,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-Mad-2']"
0.8467646611625443,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-Mad-3']"
0.8344672477513927,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-Max-3']"
0.830820111388697,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-Min-3']"
0.8963310798900651,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-SMA-1']"
0.8339075861528962,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-IQR-1']"
0.8156480280352728,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-IQR-2']"
0.8105116202491429,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyro-IQR-3']"
0.8408973080792506,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-STD-1']"
0.8299932807880236,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-STD-3']"
0.8405019608213277,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-Mad-1']"
0.8353195161732668,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-Mad-3']"
0.8162628410466248,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-Max-1']"
0.8086604785769478,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-Max-3']"
0.8061274646263158,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-Min-1']"
0.8283309601730362,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-SMA-1']"
0.8304119015637568,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-IQR-1']"
0.8311387523607767,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-IQR-3']"
0.9794018834379226,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-ropy-1']"
0.9806137505452747,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-ropy-1.1']"
0.9740337308184208,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerk-ropy-1.2']"
0.8834382549457823,"['tBodyGyroJerkMag-ropy-1', 'tGravityAccMag-SMA-1']"
0.8404183791753335,"['tBodyGyroJerkMag-ropy-1', 'tGravityAccMag-STD-1']"
0.820226230315577,"['tBodyGyroJerkMag-ropy-1', 'tGravityAccMag-Mad-1']"
0.8851763862453997,"['tBodyGyroJerkMag-ropy-1', 'tGravityAccMag-Max-1']"
0.9677171017687194,"['tBodyGyroJerkMag-ropy-1', 'tGravityAccMag-ropy-1']"
0.8650012731196303,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-SMA-1']"
0.8560277677371264,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-STD-1']"
0.8543727458125554,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-Mad-1']"
0.8524748140132664,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-Max-1']"
0.8455880051975077,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-IQR-1']"
0.9780923834284272,"['tBodyGyroJerkMag-ropy-1', 'tBodyAccJerkMag-ropy-1']"
0.8963659965244922,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroMag-SMA-1']"
0.8536131966718271,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroMag-STD-1']"
0.8596547611250075,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroMag-Mad-1']"
0.8532199186298092,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroMag-Max-1']"
0.8542542572031386,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroMag-IQR-1']"
0.8209609756381898,"['tBodyGyroJerkMag-ropy-1', 'tBodyGyroJerkMag-SMA-1']"
0.8052077651734371,"['tBodyGyroJerkMag-ARCoeff-2', 'tBodyGyroJerkMag-ARCoeff-1']"
0.9846570575411895,"['fBodyAcc-Mean-1', 'tBodyAcc-STD-1']"
0.8726481535566766,"['fBodyAcc-Mean-1', 'tBodyAcc-STD-2']"
0.9789624989508297,"['fBodyAcc-Mean-1', 'tBodyAcc-Mad-1']"
0.8491383025428103,"['fBodyAcc-Mean-1', 'tBodyAcc-Mad-2']"
0.9674900863578692,"['fBodyAcc-Mean-1', 'tBodyAcc-Max-1']"
0.8161742251170927,"['fBodyAcc-Mean-1', 'tBodyAcc-Max-2']"
0.938279793511014,"['fBodyAcc-Mean-1', 'tBodyAcc-Min-1']"
0.8893566213530196,"['fBodyAcc-Mean-1', 'tBodyAcc-Min-2']"
0.8172717701271249,"['fBodyAcc-Mean-1', 'tBodyAcc-Min-3']"
0.8933377610969394,"['fBodyAcc-Mean-1', 'tBodyAcc-SMA-1']"
0.8759931313266512,"['fBodyAcc-Mean-1', 'tBodyAcc-Energy-1']"
0.9508913165518802,"['fBodyAcc-Mean-1', 'tBodyAcc-IQR-1']"
0.9805993820738153,"['fBodyAcc-Mean-1', 'tBodyAccJerk-STD-1']"
0.9358239857461059,"['fBodyAcc-Mean-1', 'tBodyAccJerk-STD-2']"
0.8875242890178042,"['fBodyAcc-Mean-1', 'tBodyAccJerk-STD-3']"
0.978776849265466,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Mad-1']"
0.9367739763421525,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Mad-2']"
0.8893830181761663,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Mad-3']"
0.9498634472683041,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Max-1']"
0.8999464067769192,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Max-2']"
0.8540555732163229,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Max-3']"
0.9324635035478689,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Min-1']"
0.8975627075891666,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Min-2']"
0.8596246716698493,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Min-3']"
0.9654689568461703,"['fBodyAcc-Mean-1', 'tBodyAccJerk-SMA-1']"
0.909149279795478,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Energy-1']"
0.8567675802452246,"['fBodyAcc-Mean-1', 'tBodyAccJerk-Energy-2']"
0.9629404080365794,"['fBodyAcc-Mean-1', 'tBodyAccJerk-IQR-1']"
0.9232485110874509,"['fBodyAcc-Mean-1', 'tBodyAccJerk-IQR-2']"
0.8825344222998949,"['fBodyAcc-Mean-1', 'tBodyAccJerk-IQR-3']"
0.903570371059267,"['fBodyAcc-Mean-1', 'tBodyAccJerk-ropy-1']"
0.9006717129861647,"['fBodyAcc-Mean-1', 'tBodyAccJerk-ropy-1.1']"
0.9040655041341292,"['fBodyAcc-Mean-1', 'tBodyAccJerk-ropy-1.2']"
0.8763929004973202,"['fBodyAcc-Mean-1', 'tBodyGyro-STD-1']"
0.836960886365167,"['fBodyAcc-Mean-1', 'tBodyGyro-STD-2']"
0.8353275150280012,"['fBodyAcc-Mean-1', 'tBodyGyro-STD-3']"
0.8749692199695928,"['fBodyAcc-Mean-1', 'tBodyGyro-Mad-1']"
0.8366011387462534,"['fBodyAcc-Mean-1', 'tBodyGyro-Mad-2']"
0.8242794629119664,"['fBodyAcc-Mean-1', 'tBodyGyro-Mad-3']"
0.8046236215324517,"['fBodyAcc-Mean-1', 'tBodyGyro-Max-1']"
0.8421913298797855,"['fBodyAcc-Mean-1', 'tBodyGyro-Max-3']"
0.8319763287866209,"['fBodyAcc-Mean-1', 'tBodyGyro-Min-1']"
0.8301885206018845,"['fBodyAcc-Mean-1', 'tBodyGyro-Min-2']"
0.830760926292884,"['fBodyAcc-Mean-1', 'tBodyGyro-Min-3']"
0.897454590028652,"['fBodyAcc-Mean-1', 'tBodyGyro-SMA-1']"
0.8595375041931629,"['fBodyAcc-Mean-1', 'tBodyGyro-IQR-1']"
0.8230028865515673,"['fBodyAcc-Mean-1', 'tBodyGyro-IQR-2']"
0.9000089306771828,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-STD-1']"
0.8308214515834805,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-STD-2']"
0.9226457862583343,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-STD-3']"
0.9025262167161886,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Mad-1']"
0.8419994192698304,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Mad-2']"
0.9284209844662704,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Mad-3']"
0.8734174996781253,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Max-1']"
0.8977897644846775,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Max-3']"
0.8641953383362571,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Min-1']"
0.867011642330817,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-Min-3']"
0.9172971521816721,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-SMA-1']"
0.896803079592309,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-IQR-1']"
0.8498958646581785,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-IQR-2']"
0.9258565813249444,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-IQR-3']"
0.8660381717778515,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-ropy-1']"
0.8615566605998815,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-ropy-1.1']"
0.8907602849170309,"['fBodyAcc-Mean-1', 'tBodyGyroJerk-ropy-1.2']"
0.9053478929382056,"['fBodyAcc-Mean-1', 'tGravityAccMag-SMA-1']"
0.8856435597525454,"['fBodyAcc-Mean-1', 'tGravityAccMag-STD-1']"
0.8559726658392144,"['fBodyAcc-Mean-1', 'tGravityAccMag-Mad-1']"
0.9413220033459366,"['fBodyAcc-Mean-1', 'tGravityAccMag-Max-1']"
0.858646213038478,"['fBodyAcc-Mean-1', 'tGravityAccMag-ropy-1']"
0.9680234000337464,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-SMA-1']"
0.9656659581786677,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-STD-1']"
0.9658940230145027,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Mad-1']"
0.9551834352439217,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Max-1']"
0.8378159448191973,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Min-1']"
0.903369593154953,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-Energy-1']"
0.9567100236211649,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-IQR-1']"
0.926333062981048,"['fBodyAcc-Mean-1', 'tBodyAccJerkMag-ropy-1']"
0.9007286496263629,"['fBodyAcc-Mean-1', 'tBodyGyroMag-SMA-1']"
0.8529571867777281,"['fBodyAcc-Mean-1', 'tBodyGyroMag-STD-1']"
0.8562510687614672,"['fBodyAcc-Mean-1', 'tBodyGyroMag-Mad-1']"
0.8710057948897368,"['fBodyAcc-Mean-1', 'tBodyGyroMag-Max-1']"
0.8097132246967979,"['fBodyAcc-Mean-1', 'tBodyGyroMag-Energy-1']"
0.8497588779196069,"['fBodyAcc-Mean-1', 'tBodyGyroMag-IQR-1']"
0.9105468109466858,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-SMA-1']"
0.8482308415094529,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-STD-1']"
0.8611989474940643,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-Mad-1']"
0.8352860814155939,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-Max-1']"
0.8278542838334556,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-Min-1']"
0.8764380608983756,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-IQR-1']"
0.8683374673115153,"['fBodyAcc-Mean-1', 'tBodyGyroJerkMag-ropy-1']"
0.9243219355939526,"['fBodyAcc-Mean-2', 'tBodyAcc-STD-1']"
0.9713530714166311,"['fBodyAcc-Mean-2', 'tBodyAcc-STD-2']"
0.852166738504261,"['fBodyAcc-Mean-2', 'tBodyAcc-STD-3']"
0.9193630401813473,"['fBodyAcc-Mean-2', 'tBodyAcc-Mad-1']"
0.9543125845412875,"['fBodyAcc-Mean-2', 'tBodyAcc-Mad-2']"
0.8368010724535169,"['fBodyAcc-Mean-2', 'tBodyAcc-Mad-3']"
0.9021877416826068,"['fBodyAcc-Mean-2', 'tBodyAcc-Max-1']"
0.9006520396266522,"['fBodyAcc-Mean-2', 'tBodyAcc-Max-2']"
0.8346000076489517,"['fBodyAcc-Mean-2', 'tBodyAcc-Max-3']"
0.9162054510222942,"['fBodyAcc-Mean-2', 'tBodyAcc-Min-1']"
0.94451307324219,"['fBodyAcc-Mean-2', 'tBodyAcc-Min-2']"
0.8191695948060875,"['fBodyAcc-Mean-2', 'tBodyAcc-Min-3']"
0.9312989956293576,"['fBodyAcc-Mean-2', 'tBodyAcc-SMA-1']"
0.900549204173785,"['fBodyAcc-Mean-2', 'tBodyAcc-IQR-1']"
0.8963805926460561,"['fBodyAcc-Mean-2', 'tBodyAcc-IQR-2']"
0.8268087100077762,"['fBodyAcc-Mean-2', 'tBodyAcc-ropy-1.1']"
0.9203825362612946,"['fBodyAcc-Mean-2', 'tBodyAccJerk-STD-1']"
0.9617328169079801,"['fBodyAcc-Mean-2', 'tBodyAccJerk-STD-2']"
0.8693840808963296,"['fBodyAcc-Mean-2', 'tBodyAccJerk-STD-3']"
0.9202022883779688,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Mad-1']"
0.9612142677236107,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Mad-2']"
0.8740703527201531,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Mad-3']"
0.8713271486704486,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Max-1']"
0.9228995586745442,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Max-2']"
0.8230709603064598,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Max-3']"
0.8973717071184979,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Min-1']"
0.9271649791643138,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Min-2']"
0.8453080375730905,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Min-3']"
0.9435351863904285,"['fBodyAcc-Mean-2', 'tBodyAccJerk-SMA-1']"
0.8055885959927523,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Energy-1']"
0.8818481423397647,"['fBodyAcc-Mean-2', 'tBodyAccJerk-Energy-2']"
0.9089416810532676,"['fBodyAcc-Mean-2', 'tBodyAccJerk-IQR-1']"
0.946483040003815,"['fBodyAcc-Mean-2', 'tBodyAccJerk-IQR-2']"
0.8711718401875493,"['fBodyAcc-Mean-2', 'tBodyAccJerk-IQR-3']"
0.9323670709395867,"['fBodyAcc-Mean-2', 'tBodyAccJerk-ropy-1']"
0.9381480550645761,"['fBodyAcc-Mean-2', 'tBodyAccJerk-ropy-1.1']"
0.9301929783914664,"['fBodyAcc-Mean-2', 'tBodyAccJerk-ropy-1.2']"
0.9044472347608933,"['fBodyAcc-Mean-2', 'tBodyGyro-STD-1']"
0.8668711717666245,"['fBodyAcc-Mean-2', 'tBodyGyro-STD-2']"
0.9013423794984897,"['fBodyAcc-Mean-2', 'tBodyGyro-STD-3']"
0.9033773144929912,"['fBodyAcc-Mean-2', 'tBodyGyro-Mad-1']"
0.8676374073522455,"['fBodyAcc-Mean-2', 'tBodyGyro-Mad-2']"
0.89110166517365,"['fBodyAcc-Mean-2', 'tBodyGyro-Mad-3']"
0.8362940359251059,"['fBodyAcc-Mean-2', 'tBodyGyro-Max-1']"
0.8187041798804876,"['fBodyAcc-Mean-2', 'tBodyGyro-Max-2']"
0.8847775033155802,"['fBodyAcc-Mean-2', 'tBodyGyro-Max-3']"
0.8412967563619818,"['fBodyAcc-Mean-2', 'tBodyGyro-Min-1']"
0.8394453206304997,"['fBodyAcc-Mean-2', 'tBodyGyro-Min-2']"
0.8813453178559001,"['fBodyAcc-Mean-2', 'tBodyGyro-Min-3']"
0.9389661633680936,"['fBodyAcc-Mean-2', 'tBodyGyro-SMA-1']"
0.8887164574292978,"['fBodyAcc-Mean-2', 'tBodyGyro-IQR-1']"
0.85308741262452,"['fBodyAcc-Mean-2', 'tBodyGyro-IQR-2']"
0.8586868941900515,"['fBodyAcc-Mean-2', 'tBodyGyro-IQR-3']"
0.9156688441845707,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-STD-1']"
0.8189210541041881,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-STD-2']"
0.9151245027752786,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-STD-3']"
0.9167059593704179,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Mad-1']"
0.8303427304317551,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Mad-2']"
0.9202729377667425,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Mad-3']"
0.8919400644374836,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Max-1']"
0.884579286111547,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Max-3']"
0.87263319849142,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Min-1']"
0.8612613644137154,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-Min-3']"
0.914082896094673,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-SMA-1']"
0.9081224585558352,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-IQR-1']"
0.8389990096792531,"['fBodyAcc-Mean-2', 'tBodyGyroJerk-IQR-2']"
